3011 : xor byte ptr [rcx], dl
3012 : xor byte ptr [rdx], dl
3013 : xor byte ptr [rbx], dl
3016 : xor byte ptr [rsi], dl
3017 : xor byte ptr [rdi], dl
3018 : xor byte ptr [rax], bl
3019 : xor byte ptr [rcx], bl
301a : xor byte ptr [rdx], bl
301b : xor byte ptr [rbx], bl
301e : xor byte ptr [rsi], bl
301f : xor byte ptr [rdi], bl
3020 : xor byte ptr [rax], ah
3021 : xor byte ptr [rcx], ah
3022 : xor byte ptr [rdx], ah
3023 : xor byte ptr [rbx], ah
3026 : xor byte ptr [rsi], ah
3027 : xor byte ptr [rdi], ah
3028 : xor byte ptr [rax], ch
3029 : xor byte ptr [rcx], ch
302a : xor byte ptr [rdx], ch
302b : xor byte ptr [rbx], ch
302e : xor byte ptr [rsi], ch
302f : xor byte ptr [rdi], ch
3030 : xor byte ptr [rax], dh
3031 : xor byte ptr [rcx], dh
3032 : xor byte ptr [rdx], dh
3033 : xor byte ptr [rbx], dh
3036 : xor byte ptr [rsi], dh
3037 : xor byte ptr [rdi], dh
3038 : xor byte ptr [rax], bh
3039 : xor byte ptr [rcx], bh
303a : xor byte ptr [rdx], bh
303b : xor byte ptr [rbx], bh
303e : xor byte ptr [rsi], bh
303f : xor byte ptr [rdi], bh
30c0 : xor al, al
30c1 : xor cl, al
30c2 : xor dl, al
30c3 : xor bl, al
30c4 : xor ah, al
30c5 : xor ch, al
30c6 : xor dh, al
30c7 : xor bh, al
30c8 : xor al, cl
30c9 : xor cl, cl
30ca : xor dl, cl
30cb : xor bl, cl
30cc : xor ah, cl
30cd : xor ch, cl
30ce : xor dh, cl
30cf : xor bh, cl
30d0 : xor al, dl
30d1 : xor cl, dl
30d2 : xor dl, dl
30d3 : xor bl, dl
30d4 : xor ah, dl
30d5 : xor ch, dl
30d6 : xor dh, dl
30d7 : xor bh, dl
30d8 : xor al, bl
30d9 : xor cl, bl
30da : xor dl, bl
30db : xor bl, bl
30dc : xor ah, bl
30dd : xor ch, bl
30de : xor dh, bl
30df : xor bh, bl
30e0 : xor al, ah
30e1 : xor cl, ah
30e2 : xor dl, ah
30e3 : xor bl, ah
30e4 : xor ah, ah
30e5 : xor ch, ah
30e6 : xor dh, ah
30e7 : xor bh, ah
30e8 : xor al, ch
30e9 : xor cl, ch
30ea : xor dl, ch
30eb : xor bl, ch
30ec : xor ah, ch
30ed : xor ch, ch
30ee : xor dh, ch
30ef : xor bh, ch
30f0 : xor al, dh
30f1 : xor cl, dh
30f2 : xor dl, dh
30f3 : xor bl, dh
30f4 : xor ah, dh
30f5 : xor ch, dh
30f6 : xor dh, dh
30f7 : xor bh, dh
30f8 : xor al, bh
30f9 : xor cl, bh
30fa : xor dl, bh
30fb : xor bl, bh
30fc : xor ah, bh
30fd : xor ch, bh
30fe : xor dh, bh
30ff : xor bh, bh
3100 : xor dword ptr [rax], eax
3101 : xor dword ptr [rcx], eax
3102 : xor dword ptr [rdx], eax
3103 : xor dword ptr [rbx], eax
3106 : xor dword ptr [rsi], eax
3107 : xor dword ptr [rdi], eax
3108 : xor dword ptr [rax], ecx
3109 : xor dword ptr [rcx], ecx
310a : xor dword ptr [rdx], ecx
310b : xor dword ptr [rbx], ecx
310e : xor dword ptr [rsi], ecx
310f : xor dword ptr [rdi], ecx
3110 : xor dword ptr [rax], edx
3111 : xor dword ptr [rcx], edx
3112 : xor dword ptr [rdx], edx
3113 : xor dword ptr [rbx], edx
3116 : xor dword ptr [rsi], edx
3117 : xor dword ptr [rdi], edx
3118 : xor dword ptr [rax], ebx
3119 : xor dword ptr [rcx], ebx
311a : xor dword ptr [rdx], ebx
311b : xor dword ptr [rbx], ebx
311e : xor dword ptr [rsi], ebx
311f : xor dword ptr [rdi], ebx
3120 : xor dword ptr [rax], esp
3121 : xor dword ptr [rcx], esp
3122 : xor dword ptr [rdx], esp
3123 : xor dword ptr [rbx], esp
3126 : xor dword ptr [rsi], esp
3127 : xor dword ptr [rdi], esp
3128 : xor dword ptr [rax], ebp
3129 : xor dword ptr [rcx], ebp
312a : xor dword ptr [rdx], ebp
312b : xor dword ptr [rbx], ebp
312e : xor dword ptr [rsi], ebp
312f : xor dword ptr [rdi], ebp
3130 : xor dword ptr [rax], esi
3131 : xor dword ptr [rcx], esi
3132 : xor dword ptr [rdx], esi
3133 : xor dword ptr [rbx], esi
3136 : xor dword ptr [rsi], esi
3137 : xor dword ptr [rdi], esi
3138 : xor dword ptr [rax], edi
3139 : xor dword ptr [rcx], edi
313a : xor dword ptr [rdx], edi
313b : xor dword ptr [rbx], edi
313e : xor dword ptr [rsi], edi
313f : xor dword ptr [rdi], edi
31c0 : xor eax, eax
31c1 : xor ecx, eax
31c2 : xor edx, eax
31c3 : xor ebx, eax
31c4 : xor esp, eax
31c5 : xor ebp, eax
31c6 : xor esi, eax
31c7 : xor edi, eax
31c8 : xor eax, ecx
31c9 : xor ecx, ecx
31ca : xor edx, ecx
31cb : xor ebx, ecx
31cc : xor esp, ecx
31cd : xor ebp, ecx
31ce : xor esi, ecx
31cf : xor edi, ecx
31d0 : xor eax, edx
31d1 : xor ecx, edx
31d2 : xor edx, edx
31d3 : xor ebx, edx
31d4 : xor esp, edx
31d5 : xor ebp, edx
31d6 : xor esi, edx
31d7 : xor edi, edx
31d8 : xor eax, ebx
31d9 : xor ecx, ebx
31da : xor edx, ebx
31db : xor ebx, ebx
31dc : xor esp, ebx
31dd : xor ebp, ebx
31de : xor esi, ebx
31df : xor edi, ebx
31e0 : xor eax, esp
31e1 : xor ecx, esp
31e2 : xor edx, esp
31e3 : xor ebx, esp
31e4 : xor esp, esp
31e5 : xor ebp, esp
31e6 : xor esi, esp
31e7 : xor edi, esp
31e8 : xor eax, ebp
31e9 : xor ecx, ebp
31ea : xor edx, ebp
31eb : xor ebx, ebp
31ec : xor esp, ebp
31ed : xor ebp, ebp
31ee : xor esi, ebp
31ef : xor edi, ebp
31f0 : xor eax, esi
31f1 : xor ecx, esi
31f2 : xor edx, esi
31f3 : xor ebx, esi
31f4 : xor esp, esi
31f5 : xor ebp, esi
31f6 : xor esi, esi
31f7 : xor edi, esi
31f8 : xor eax, edi
31f9 : xor ecx, edi
31fa : xor edx, edi
31fb : xor ebx, edi
31fc : xor esp, edi
31fd : xor ebp, edi
31fe : xor esi, edi
31ff : xor edi, edi
3200 : xor al, byte ptr [rax]
3201 : xor al, byte ptr [rcx]
3202 : xor al, byte ptr [rdx]
3203 : xor al, byte ptr [rbx]
3206 : xor al, byte ptr [rsi]
3207 : xor al, byte ptr [rdi]
3208 : xor cl, byte ptr [rax]
3209 : xor cl, byte ptr [rcx]
320a : xor cl, byte ptr [rdx]
320b : xor cl, byte ptr [rbx]
320e : xor cl, byte ptr [rsi]
320f : xor cl, byte ptr [rdi]
3210 : xor dl, byte ptr [rax]
3211 : xor dl, byte ptr [rcx]
3212 : xor dl, byte ptr [rdx]
3213 : xor dl, byte ptr [rbx]
3216 : xor dl, byte ptr [rsi]
3217 : xor dl, byte ptr [rdi]
3218 : xor bl, byte ptr [rax]
3219 : xor bl, byte ptr [rcx]
321a : xor bl, byte ptr [rdx]
321b : xor bl, byte ptr [rbx]
321e : xor bl, byte ptr [rsi]
321f : xor bl, byte ptr [rdi]
3220 : xor ah, byte ptr [rax]
3221 : xor ah, byte ptr [rcx]
3222 : xor ah, byte ptr [rdx]
3223 : xor ah, byte ptr [rbx]
3226 : xor ah, byte ptr [rsi]
3227 : xor ah, byte ptr [rdi]
3228 : xor ch, byte ptr [rax]
3229 : xor ch, byte ptr [rcx]
322a : xor ch, byte ptr [rdx]
322b : xor ch, byte ptr [rbx]
322e : xor ch, byte ptr [rsi]
322f : xor ch, byte ptr [rdi]
3230 : xor dh, byte ptr [rax]
3231 : xor dh, byte ptr [rcx]
3232 : xor dh, byte ptr [rdx]
3233 : xor dh, byte ptr [rbx]
3236 : xor dh, byte ptr [rsi]
3237 : xor dh, byte ptr [rdi]
3238 : xor bh, byte ptr [rax]
3239 : xor bh, byte ptr [rcx]
323a : xor bh, byte ptr [rdx]
323b : xor bh, byte ptr [rbx]
323e : xor bh, byte ptr [rsi]
323f : xor bh, byte ptr [rdi]
32c0 : xor al, al
32c1 : xor al, cl
32c2 : xor al, dl
32c3 : xor al, bl
32c4 : xor al, ah
32c5 : xor al, ch
32c6 : xor al, dh
32c7 : xor al, bh
32c8 : xor cl, al
32c9 : xor cl, cl
32ca : xor cl, dl
32cb : xor cl, bl
32cc : xor cl, ah
32cd : xor cl, ch
32ce : xor cl, dh
32cf : xor cl, bh
32d0 : xor dl, al
32d1 : xor dl, cl
32d2 : xor dl, dl
32d3 : xor dl, bl
32d4 : xor dl, ah
32d5 : xor dl, ch
32d6 : xor dl, dh
32d7 : xor dl, bh
32d8 : xor bl, al
32d9 : xor bl, cl
32da : xor bl, dl
32db : xor bl, bl
32dc : xor bl, ah
32dd : xor bl, ch
32de : xor bl, dh
32df : xor bl, bh
32e0 : xor ah, al
32e1 : xor ah, cl
32e2 : xor ah, dl
32e3 : xor ah, bl
32e4 : xor ah, ah
32e5 : xor ah, ch
32e6 : xor ah, dh
32e7 : xor ah, bh
32e8 : xor ch, al
32e9 : xor ch, cl
32ea : xor ch, dl
32eb : xor ch, bl
32ec : xor ch, ah
32ed : xor ch, ch
32ee : xor ch, dh
32ef : xor ch, bh
32f0 : xor dh, al
32f1 : xor dh, cl
32f2 : xor dh, dl
32f3 : xor dh, bl
32f4 : xor dh, ah
32f5 : xor dh, ch
32f6 : xor dh, dh
32f7 : xor dh, bh
32f8 : xor bh, al
32f9 : xor bh, cl
32fa : xor bh, dl
32fb : xor bh, bl
32fc : xor bh, ah
32fd : xor bh, ch
32fe : xor bh, dh
32ff : xor bh, bh
3300 : xor eax, dword ptr [rax]
3301 : xor eax, dword ptr [rcx]
3302 : xor eax, dword ptr [rdx]
3303 : xor eax, dword ptr [rbx]
3306 : xor eax, dword ptr [rsi]
3307 : xor eax, dword ptr [rdi]
3308 : xor ecx, dword ptr [rax]
3309 : xor ecx, dword ptr [rcx]
330a : xor ecx, dword ptr [rdx]
330b : xor ecx, dword ptr [rbx]
330e : xor ecx, dword ptr [rsi]
330f : xor ecx, dword ptr [rdi]
3310 : xor edx, dword ptr [rax]
3311 : xor edx, dword ptr [rcx]
3312 : xor edx, dword ptr [rdx]
3313 : xor edx, dword ptr [rbx]
3316 : xor edx, dword ptr [rsi]
3317 : xor edx, dword ptr [rdi]
3318 : xor ebx, dword ptr [rax]
3319 : xor ebx, dword ptr [rcx]
331a : xor ebx, dword ptr [rdx]
331b : xor ebx, dword ptr [rbx]
331e : xor ebx, dword ptr [rsi]
331f : xor ebx, dword ptr [rdi]
3320 : xor esp, dword ptr [rax]
3321 : xor esp, dword ptr [rcx]
3322 : xor esp, dword ptr [rdx]
3323 : xor esp, dword ptr [rbx]
3326 : xor esp, dword ptr [rsi]
3327 : xor esp, dword ptr [rdi]
3328 : xor ebp, dword ptr [rax]
3329 : xor ebp, dword ptr [rcx]
332a : xor ebp, dword ptr [rdx]
332b : xor ebp, dword ptr [rbx]
332e : xor ebp, dword ptr [rsi]
332f : xor ebp, dword ptr [rdi]
3330 : xor esi, dword ptr [rax]
3331 : xor esi, dword ptr [rcx]
3332 : xor esi, dword ptr [rdx]
3333 : xor esi, dword ptr [rbx]
3336 : xor esi, dword ptr [rsi]
3337 : xor esi, dword ptr [rdi]
3338 : xor edi, dword ptr [rax]
3339 : xor edi, dword ptr [rcx]
333a : xor edi, dword ptr [rdx]
333b : xor edi, dword ptr [rbx]
333e : xor edi, dword ptr [rsi]
333f : xor edi, dword ptr [rdi]
33c0 : xor eax, eax
33c1 : xor eax, ecx
33c2 : xor eax, edx
33c3 : xor eax, ebx
33c4 : xor eax, esp
33c5 : xor eax, ebp
33c6 : xor eax, esi
33c7 : xor eax, edi
33c8 : xor ecx, eax
33c9 : xor ecx, ecx
33ca : xor ecx, edx
33cb : xor ecx, ebx
33cc : xor ecx, esp
33cd : xor ecx, ebp
33ce : xor ecx, esi
33cf : xor ecx, edi
33d0 : xor edx, eax
33d1 : xor edx, ecx
33d2 : xor edx, edx
33d3 : xor edx, ebx
33d4 : xor edx, esp
33d5 : xor edx, ebp
33d6 : xor edx, esi
33d7 : xor edx, edi
33d8 : xor ebx, eax
33d9 : xor ebx, ecx
33da : xor ebx, edx
33db : xor ebx, ebx
33dc : xor ebx, esp
33dd : xor ebx, ebp
33de : xor ebx, esi
33df : xor ebx, edi
33e0 : xor esp, eax
33e1 : xor esp, ecx
33e2 : xor esp, edx
33e3 : xor esp, ebx
33e4 : xor esp, esp
33e5 : xor esp, ebp
33e6 : xor esp, esi
33e7 : xor esp, edi
33e8 : xor ebp, eax
33e9 : xor ebp, ecx
33ea : xor ebp, edx
33eb : xor ebp, ebx
33ec : xor ebp, esp
33ed : xor ebp, ebp
33ee : xor ebp, esi
33ef : xor ebp, edi
33f0 : xor esi, eax
33f1 : xor esi, ecx
33f2 : xor esi, edx
33f3 : xor esi, ebx
33f4 : xor esi, esp
33f5 : xor esi, ebp
33f6 : xor esi, esi
33f7 : xor esi, edi
33f8 : xor edi, eax
33f9 : xor edi, ecx
33fa : xor edi, edx
33fb : xor edi, ebx
33fc : xor edi, esp
33fd : xor edi, ebp
33fe : xor edi, esi
33ff : xor edi, edi
3400 : xor al, 0
3401 : xor al, 1
3402 : xor al, 2
3403 : xor al, 3
3404 : xor al, 4
3405 : xor al, 5
3406 : xor al, 6
3407 : xor al, 7
3408 : xor al, 8
3409 : xor al, 9
340a : xor al, 0xa
340b : xor al, 0xb
340c : xor al, 0xc
340d : xor al, 0xd
340e : xor al, 0xe
340f : xor al, 0xf
3410 : xor al, 0x10
3411 : xor al, 0x11
3412 : xor al, 0x12
3413 : xor al, 0x13
3414 : xor al, 0x14
3415 : xor al, 0x15
3416 : xor al, 0x16
3417 : xor al, 0x17
3418 : xor al, 0x18
3419 : xor al, 0x19
341a : xor al, 0x1a
341b : xor al, 0x1b
341c : xor al, 0x1c
341d : xor al, 0x1d
341e : xor al, 0x1e
341f : xor al, 0x1f
3420 : xor al, 0x20
3421 : xor al, 0x21
3422 : xor al, 0x22
3423 : xor al, 0x23
3424 : xor al, 0x24
3425 : xor al, 0x25
3426 : xor al, 0x26
3427 : xor al, 0x27
3428 : xor al, 0x28
3429 : xor al, 0x29
342a : xor al, 0x2a
342b : xor al, 0x2b
342c : xor al, 0x2c
342d : xor al, 0x2d
342e : xor al, 0x2e
342f : xor al, 0x2f
3430 : xor al, 0x30
3431 : xor al, 0x31
3432 : xor al, 0x32
3433 : xor al, 0x33
3434 : xor al, 0x34
3435 : xor al, 0x35
3436 : xor al, 0x36
3437 : xor al, 0x37
3438 : xor al, 0x38
3439 : xor al, 0x39
343a : xor al, 0x3a
343b : xor al, 0x3b
343c : xor al, 0x3c
343d : xor al, 0x3d
343e : xor al, 0x3e
343f : xor al, 0x3f
3440 : xor al, 0x40
3441 : xor al, 0x41
3442 : xor al, 0x42
3443 : xor al, 0x43
3444 : xor al, 0x44
3445 : xor al, 0x45
3446 : xor al, 0x46
3447 : xor al, 0x47
3448 : xor al, 0x48
3449 : xor al, 0x49
344a : xor al, 0x4a
344b : xor al, 0x4b
344c : xor al, 0x4c
344d : xor al, 0x4d
344e : xor al, 0x4e
344f : xor al, 0x4f
3450 : xor al, 0x50
3451 : xor al, 0x51
3452 : xor al, 0x52
3453 : xor al, 0x53
3454 : xor al, 0x54
3455 : xor al, 0x55
3456 : xor al, 0x56
3457 : xor al, 0x57
3458 : xor al, 0x58
3459 : xor al, 0x59
345a : xor al, 0x5a
345b : xor al, 0x5b
345c : xor al, 0x5c
345d : xor al, 0x5d
345e : xor al, 0x5e
345f : xor al, 0x5f
3460 : xor al, 0x60
3461 : xor al, 0x61
3462 : xor al, 0x62
3463 : xor al, 0x63
3464 : xor al, 0x64
3465 : xor al, 0x65
3466 : xor al, 0x66
3467 : xor al, 0x67
3468 : xor al, 0x68
3469 : xor al, 0x69
346a : xor al, 0x6a
346b : xor al, 0x6b
346c : xor al, 0x6c
346d : xor al, 0x6d
346e : xor al, 0x6e
346f : xor al, 0x6f
3470 : xor al, 0x70
3471 : xor al, 0x71
3472 : xor al, 0x72
3473 : xor al, 0x73
3474 : xor al, 0x74
3475 : xor al, 0x75
3476 : xor al, 0x76
3477 : xor al, 0x77
3478 : xor al, 0x78
3479 : xor al, 0x79
347a : xor al, 0x7a
347b : xor al, 0x7b
347c : xor al, 0x7c
347d : xor al, 0x7d
347e : xor al, 0x7e
347f : xor al, 0x7f
3480 : xor al, 0x80
3481 : xor al, 0x81
3482 : xor al, 0x82
3483 : xor al, 0x83
3484 : xor al, 0x84
3485 : xor al, 0x85
3486 : xor al, 0x86
3487 : xor al, 0x87
3488 : xor al, 0x88
3489 : xor al, 0x89
348a : xor al, 0x8a
348b : xor al, 0x8b
348c : xor al, 0x8c
348d : xor al, 0x8d
348e : xor al, 0x8e
348f : xor al, 0x8f
3490 : xor al, 0x90
3491 : xor al, 0x91
3492 : xor al, 0x92
3493 : xor al, 0x93
3494 : xor al, 0x94
3495 : xor al, 0x95
3496 : xor al, 0x96
3497 : xor al, 0x97
3498 : xor al, 0x98
3499 : xor al, 0x99
349a : xor al, 0x9a
349b : xor al, 0x9b
349c : xor al, 0x9c
349d : xor al, 0x9d
349e : xor al, 0x9e
349f : xor al, 0x9f
34a0 : xor al, 0xa0
34a1 : xor al, 0xa1
34a2 : xor al, 0xa2
34a3 : xor al, 0xa3
34a4 : xor al, 0xa4
34a5 : xor al, 0xa5
34a6 : xor al, 0xa6
34a7 : xor al, 0xa7
34a8 : xor al, 0xa8
34a9 : xor al, 0xa9
34aa : xor al, 0xaa
34ab : xor al, 0xab
34ac : xor al, 0xac
34ad : xor al, 0xad
34ae : xor al, 0xae
34af : xor al, 0xaf
34b0 : xor al, 0xb0
34b1 : xor al, 0xb1
34b2 : xor al, 0xb2
34b3 : xor al, 0xb3
34b4 : xor al, 0xb4
34b5 : xor al, 0xb5
34b6 : xor al, 0xb6
34b7 : xor al, 0xb7
34b8 : xor al, 0xb8
34b9 : xor al, 0xb9
34ba : xor al, 0xba
34bb : xor al, 0xbb
34bc : xor al, 0xbc
34bd : xor al, 0xbd
34be : xor al, 0xbe
34bf : xor al, 0xbf
34c0 : xor al, 0xc0
34c1 : xor al, 0xc1
34c2 : xor al, 0xc2
34c3 : xor al, 0xc3
34c4 : xor al, 0xc4
34c5 : xor al, 0xc5
34c6 : xor al, 0xc6
34c7 : xor al, 0xc7
34c8 : xor al, 0xc8
34c9 : xor al, 0xc9
34ca : xor al, 0xca
34cb : xor al, 0xcb
34cc : xor al, 0xcc
34cd : xor al, 0xcd
34ce : xor al, 0xce
34cf : xor al, 0xcf
34d0 : xor al, 0xd0
34d1 : xor al, 0xd1
34d2 : xor al, 0xd2
34d3 : xor al, 0xd3
34d4 : xor al, 0xd4
34d5 : xor al, 0xd5
34d6 : xor al, 0xd6
34d7 : xor al, 0xd7
34d8 : xor al, 0xd8
34d9 : xor al, 0xd9
34da : xor al, 0xda
34db : xor al, 0xdb
34dc : xor al, 0xdc
34dd : xor al, 0xdd
34de : xor al, 0xde
34df : xor al, 0xdf
34e0 : xor al, 0xe0
34e1 : xor al, 0xe1
34e2 : xor al, 0xe2
34e3 : xor al, 0xe3
34e4 : xor al, 0xe4
34e5 : xor al, 0xe5
34e6 : xor al, 0xe6
34e7 : xor al, 0xe7
34e8 : xor al, 0xe8
34e9 : xor al, 0xe9
34ea : xor al, 0xea
34eb : xor al, 0xeb
34ec : xor al, 0xec
34ed : xor al, 0xed
34ee : xor al, 0xee
34ef : xor al, 0xef
34f0 : xor al, 0xf0
34f1 : xor al, 0xf1
34f2 : xor al, 0xf2
34f3 : xor al, 0xf3
34f4 : xor al, 0xf4
34f5 : xor al, 0xf5
34f6 : xor al, 0xf6
34f7 : xor al, 0xf7
34f8 : xor al, 0xf8
34f9 : xor al, 0xf9
34fa : xor al, 0xfa
34fb : xor al, 0xfb
34fc : xor al, 0xfc
34fd : xor al, 0xfd
34fe : xor al, 0xfe
34ff : xor al, 0xff
366e : outsb dx, byte ptr ss:[rsi]
366f : outsd dx, dword ptr ss:[rsi]
36a4 : movsb byte ptr [rdi], byte ptr ss:[rsi]
36a5 : movsd dword ptr [rdi], dword ptr ss:[rsi]
36a6 : cmpsb byte ptr ss:[rsi], byte ptr [rdi]
36a7 : cmpsd dword ptr ss:[rsi], dword ptr [rdi]
36ac : lodsb al, byte ptr ss:[rsi]
36ad : lodsd eax, dword ptr ss:[rsi]
3800 : cmp byte ptr [rax], al
3801 : cmp byte ptr [rcx], al
3802 : cmp byte ptr [rdx], al
3803 : cmp byte ptr [rbx], al
3806 : cmp byte ptr [rsi], al
3807 : cmp byte ptr [rdi], al
3808 : cmp byte ptr [rax], cl
3809 : cmp byte ptr [rcx], cl
380a : cmp byte ptr [rdx], cl
380b : cmp byte ptr [rbx], cl
380e : cmp byte ptr [rsi], cl
380f : cmp byte ptr [rdi], cl
3810 : cmp byte ptr [rax], dl
3811 : cmp byte ptr [rcx], dl
3812 : cmp byte ptr [rdx], dl
3813 : cmp byte ptr [rbx], dl
3816 : cmp byte ptr [rsi], dl
3817 : cmp byte ptr [rdi], dl
3818 : cmp byte ptr [rax], bl
3819 : cmp byte ptr [rcx], bl
381a : cmp byte ptr [rdx], bl
381b : cmp byte ptr [rbx], bl
381e : cmp byte ptr [rsi], bl
381f : cmp byte ptr [rdi], bl
3820 : cmp byte ptr [rax], ah
3821 : cmp byte ptr [rcx], ah
3822 : cmp byte ptr [rdx], ah
3823 : cmp byte ptr [rbx], ah
3826 : cmp byte ptr [rsi], ah
3827 : cmp byte ptr [rdi], ah
3828 : cmp byte ptr [rax], ch
3829 : cmp byte ptr [rcx], ch
382a : cmp byte ptr [rdx], ch
382b : cmp byte ptr [rbx], ch
382e : cmp byte ptr [rsi], ch
382f : cmp byte ptr [rdi], ch
3830 : cmp byte ptr [rax], dh
3831 : cmp byte ptr [rcx], dh
3832 : cmp byte ptr [rdx], dh
3833 : cmp byte ptr [rbx], dh
3836 : cmp byte ptr [rsi], dh
3837 : cmp byte ptr [rdi], dh
3838 : cmp byte ptr [rax], bh
3839 : cmp byte ptr [rcx], bh
383a : cmp byte ptr [rdx], bh
383b : cmp byte ptr [rbx], bh
383e : cmp byte ptr [rsi], bh
383f : cmp byte ptr [rdi], bh
38c0 : cmp al, al
38c1 : cmp cl, al
38c2 : cmp dl, al
38c3 : cmp bl, al
38c4 : cmp ah, al
38c5 : cmp ch, al
38c6 : cmp dh, al
38c7 : cmp bh, al
38c8 : cmp al, cl
38c9 : cmp cl, cl
38ca : cmp dl, cl
38cb : cmp bl, cl
38cc : cmp ah, cl
38cd : cmp ch, cl
38ce : cmp dh, cl
38cf : cmp bh, cl
38d0 : cmp al, dl
38d1 : cmp cl, dl
38d2 : cmp dl, dl
38d3 : cmp bl, dl
38d4 : cmp ah, dl
38d5 : cmp ch, dl
38d6 : cmp dh, dl
38d7 : cmp bh, dl
38d8 : cmp al, bl
38d9 : cmp cl, bl
38da : cmp dl, bl
38db : cmp bl, bl
38dc : cmp ah, bl
38dd : cmp ch, bl
38de : cmp dh, bl
38df : cmp bh, bl
38e0 : cmp al, ah
38e1 : cmp cl, ah
38e2 : cmp dl, ah
38e3 : cmp bl, ah
38e4 : cmp ah, ah
38e5 : cmp ch, ah
38e6 : cmp dh, ah
38e7 : cmp bh, ah
38e8 : cmp al, ch
38e9 : cmp cl, ch
38ea : cmp dl, ch
38eb : cmp bl, ch
38ec : cmp ah, ch
38ed : cmp ch, ch
38ee : cmp dh, ch
38ef : cmp bh, ch
38f0 : cmp al, dh
38f1 : cmp cl, dh
38f2 : cmp dl, dh
38f3 : cmp bl, dh
38f4 : cmp ah, dh
38f5 : cmp ch, dh
38f6 : cmp dh, dh
38f7 : cmp bh, dh
38f8 : cmp al, bh
38f9 : cmp cl, bh
38fa : cmp dl, bh
38fb : cmp bl, bh
38fc : cmp ah, bh
38fd : cmp ch, bh
38fe : cmp dh, bh
38ff : cmp bh, bh
3900 : cmp dword ptr [rax], eax
3901 : cmp dword ptr [rcx], eax
3902 : cmp dword ptr [rdx], eax
3903 : cmp dword ptr [rbx], eax
3906 : cmp dword ptr [rsi], eax
3907 : cmp dword ptr [rdi], eax
3908 : cmp dword ptr [rax], ecx
3909 : cmp dword ptr [rcx], ecx
390a : cmp dword ptr [rdx], ecx
390b : cmp dword ptr [rbx], ecx
390e : cmp dword ptr [rsi], ecx
390f : cmp dword ptr [rdi], ecx
3910 : cmp dword ptr [rax], edx
3911 : cmp dword ptr [rcx], edx
3912 : cmp dword ptr [rdx], edx
3913 : cmp dword ptr [rbx], edx
3916 : cmp dword ptr [rsi], edx
3917 : cmp dword ptr [rdi], edx
3918 : cmp dword ptr [rax], ebx
3919 : cmp dword ptr [rcx], ebx
391a : cmp dword ptr [rdx], ebx
391b : cmp dword ptr [rbx], ebx
391e : cmp dword ptr [rsi], ebx
391f : cmp dword ptr [rdi], ebx
3920 : cmp dword ptr [rax], esp
3921 : cmp dword ptr [rcx], esp
3922 : cmp dword ptr [rdx], esp
3923 : cmp dword ptr [rbx], esp
3926 : cmp dword ptr [rsi], esp
3927 : cmp dword ptr [rdi], esp
3928 : cmp dword ptr [rax], ebp
3929 : cmp dword ptr [rcx], ebp
392a : cmp dword ptr [rdx], ebp
392b : cmp dword ptr [rbx], ebp
392e : cmp dword ptr [rsi], ebp
392f : cmp dword ptr [rdi], ebp
3930 : cmp dword ptr [rax], esi
3931 : cmp dword ptr [rcx], esi
3932 : cmp dword ptr [rdx], esi
3933 : cmp dword ptr [rbx], esi
3936 : cmp dword ptr [rsi], esi
3937 : cmp dword ptr [rdi], esi
3938 : cmp dword ptr [rax], edi
3939 : cmp dword ptr [rcx], edi
393a : cmp dword ptr [rdx], edi
393b : cmp dword ptr [rbx], edi
393e : cmp dword ptr [rsi], edi
393f : cmp dword ptr [rdi], edi
39c0 : cmp eax, eax
39c1 : cmp ecx, eax
39c2 : cmp edx, eax
39c3 : cmp ebx, eax
39c4 : cmp esp, eax
39c5 : cmp ebp, eax
39c6 : cmp esi, eax
39c7 : cmp edi, eax
39c8 : cmp eax, ecx
39c9 : cmp ecx, ecx
39ca : cmp edx, ecx
39cb : cmp ebx, ecx
39cc : cmp esp, ecx
39cd : cmp ebp, ecx
39ce : cmp esi, ecx
39cf : cmp edi, ecx
39d0 : cmp eax, edx
39d1 : cmp ecx, edx
39d2 : cmp edx, edx
39d3 : cmp ebx, edx
39d4 : cmp esp, edx
39d5 : cmp ebp, edx
39d6 : cmp esi, edx
39d7 : cmp edi, edx
39d8 : cmp eax, ebx
39d9 : cmp ecx, ebx
39da : cmp edx, ebx
39db : cmp ebx, ebx
39dc : cmp esp, ebx
39dd : cmp ebp, ebx
39de : cmp esi, ebx
39df : cmp edi, ebx
39e0 : cmp eax, esp
39e1 : cmp ecx, esp
39e2 : cmp edx, esp
39e3 : cmp ebx, esp
39e4 : cmp esp, esp
39e5 : cmp ebp, esp
39e6 : cmp esi, esp
39e7 : cmp edi, esp
39e8 : cmp eax, ebp
39e9 : cmp ecx, ebp
39ea : cmp edx, ebp
39eb : cmp ebx, ebp
39ec : cmp esp, ebp
39ed : cmp ebp, ebp
39ee : cmp esi, ebp
39ef : cmp edi, ebp
39f0 : cmp eax, esi
39f1 : cmp ecx, esi
39f2 : cmp edx, esi
39f3 : cmp ebx, esi
39f4 : cmp esp, esi
39f5 : cmp ebp, esi
39f6 : cmp esi, esi
39f7 : cmp edi, esi
39f8 : cmp eax, edi
39f9 : cmp ecx, edi
39fa : cmp edx, edi
39fb : cmp ebx, edi
39fc : cmp esp, edi
